,MS SubClass,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Mo Sold,Sale Type,has_remod,Yr Sold,Lot Frontage,Lot Area,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,age_since_remodel,age_since_built,SalePrice
640,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,11,New,0,2006,43.0,3087,14.0,453.0,0.0,767.0,1220.0,1364,0,0,1364,437.0,100,16,0,0,0,0,0,0,0,210250
641,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,8,Typ,0,missing,BuiltIn,RFn,2.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2006,95.0,13450,0.0,700.0,0.0,216.0,916.0,920,941,0,1861,492.0,146,91,0,0,0,0,0,4,4,200000
642,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,missing,missing,missing,missing,missing,GasA,TA,Y,SBrkr,0.0,0.0,2,0,4,2,Gd,8,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,8,COD,0,2009,75.0,10125,0.0,0.0,0.0,0.0,0.0,1302,432,0,1734,539.0,0,0,0,0,0,0,0,32,32,126000
643,70,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,Gable,CompShg,MetalSd,MetalSd,None,Gd,Gd,BrkTil,Fa,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,2,1,TA,6,Typ,0,missing,Detchd,Unf,1.0,TA,TA,N,missing,missing,missing,5,WD ,1,2009,80.0,8146,0.0,0.0,0.0,405.0,405.0,717,322,0,1039,281.0,0,0,168,0,111,0,0,6,109,114000
644,70,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Typ,0,missing,Detchd,Unf,2.0,TA,TA,N,missing,missing,missing,6,WD ,1,2009,60.0,9600,0.0,0.0,0.0,677.0,677.0,833,677,0,1510,720.0,0,0,160,0,0,0,0,59,99,87500
645,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,3,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2007,98.0,12328,146.0,986.0,0.0,163.0,1149.0,1164,1377,0,2541,729.0,120,32,0,0,0,0,0,2,2,349265
646,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,BLQ,Rec,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,6,Typ,0,missing,Attchd,RFn,3.0,TA,TA,Y,missing,missing,missing,1,WD ,0,2009,76.0,10141,264.0,516.0,774.0,222.0,1512.0,1512,0,0,1512,845.0,210,36,0,0,0,0,0,5,5,203000
647,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2009,65.0,8529,0.0,20.0,0.0,1434.0,1454.0,1434,0,0,1434,527.0,290,39,0,0,0,0,0,8,8,189000
648,60,FV,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,6,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,3,WD ,0,2009,65.0,8127,0.0,410.0,0.0,402.0,812.0,812,841,0,1653,628.0,0,45,0,0,0,0,0,6,6,209000
649,70,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,Gable,CompShg,Stucco,BrkFace,None,TA,TA,BrkTil,Fa,Gd,Mn,Unf,Unf,GasA,Gd,Y,FuseA,0.0,0.0,2,0,3,1,Ex,8,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2009,70.0,8400,0.0,0.0,0.0,917.0,917.0,1090,917,0,2007,357.0,0,235,0,0,0,0,0,59,109,160000
650,20,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Fa,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,5,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,8,WD ,0,2007,44.0,10751,44.0,787.0,0.0,250.0,1037.0,1037,0,0,1037,431.0,136,47,0,0,0,0,0,33,33,129000
651,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,4,WD ,1,2006,77.0,10010,0.0,1071.0,123.0,195.0,1389.0,1389,0,0,1389,418.0,240,38,0,0,0,0,0,31,32,170000
652,30,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,WdShing,Stucco,None,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,TA,N,SBrkr,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,Unf,1.0,Gd,TA,P,missing,MnPrv,missing,3,WD ,1,2007,40.0,4280,0.0,365.0,0.0,75.0,440.0,694,0,0,694,352.0,0,0,34,0,0,0,0,5,94,90350
653,50,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,FuseF,0.0,0.0,1,0,2,1,TA,5,Typ,0,missing,missing,missing,0.0,missing,missing,N,missing,missing,missing,4,WD ,1,2008,60.0,9600,0.0,0.0,0.0,572.0,572.0,572,524,0,1096,0.0,0,8,128,0,0,0,0,58,84,79000
654,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,5,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,GdWo,missing,7,WD ,0,2006,70.0,9800,0.0,894.0,0.0,0.0,894.0,894,0,0,894,552.0,256,0,0,0,0,0,0,34,34,149900
655,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,No,Rec,ALQ,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,5,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,5,WD ,0,2008,63.0,7560,0.0,119.0,613.0,132.0,864.0,864,0,0,864,576.0,0,0,0,0,0,0,0,37,37,123000
656,70,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,Gable,CompShg,AsbShng,Stucco,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasW,Fa,N,SBrkr,1.0,0.0,2,0,4,2,TA,8,Min2,0,missing,2Types,Unf,3.0,Fa,Fa,N,missing,missing,missing,5,WD ,1,2006,60.0,9600,0.0,0.0,0.0,1095.0,1095.0,1095,679,0,1774,779.0,0,0,90,0,0,0,0,56,106,87000
657,80,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,Fin,1.0,TA,TA,Y,Gd,GdPrv,missing,7,WD ,0,2008,76.0,9880,0.0,522.0,0.0,574.0,1096.0,1118,0,0,1118,358.0,203,0,0,0,0,576,0,31,31,171000
658,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,0.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2008,80.0,9600,0.0,280.0,0.0,752.0,1032.0,1032,220,0,1252,288.0,0,0,96,0,0,0,0,58,58,119000
659,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,GdPrv,missing,7,WD ,0,2009,70.0,7931,0.0,1148.0,0.0,0.0,1148.0,1148,0,0,1148,672.0,0,0,0,0,0,0,0,50,50,132500
660,70,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,Hip,CompShg,Stucco,Wd Shng,None,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,missing,MnPrv,missing,6,WD ,1,2008,,5100,0.0,0.0,0.0,588.0,588.0,833,833,0,1666,228.0,192,63,0,0,0,0,0,12,83,161000
661,60,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,Fin,3.0,TA,TA,Y,missing,missing,missing,1,WD ,1,2008,,9720,134.0,1194.0,0.0,163.0,1357.0,1366,581,0,1947,725.0,168,116,0,0,0,0,0,6,7,274000
662,20,RL,Pave,missing,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,Unf,1.0,TA,TA,Y,missing,MnPrv,missing,5,WD ,0,2010,70.0,8521,0.0,842.0,0.0,70.0,912.0,912,0,0,912,336.0,0,0,0,0,0,0,0,43,43,125000
663,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,0.0,0.0,2,0,4,2,TA,8,Typ,0,missing,missing,missing,0.0,missing,missing,N,missing,GdWo,missing,7,WD ,1,2007,52.0,8741,0.0,0.0,0.0,1195.0,1195.0,1195,0,0,1195,0.0,118,0,0,0,0,0,0,57,61,98500
664,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,ImStucc,ImStucc,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,RFn,3.0,TA,TA,Y,missing,GdPrv,missing,7,WD ,1,2006,89.0,12461,0.0,1456.0,0.0,168.0,1624.0,1624,0,0,1624,757.0,0,114,192,0,0,0,0,11,12,262000
665,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,5,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,10,WD ,0,2009,76.0,6950,40.0,710.0,72.0,132.0,914.0,914,0,0,914,444.0,0,0,0,0,0,0,0,30,30,134900
666,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,Gd,BLQ,Unf,GasA,Gd,Y,SBrkr,0.0,1.0,1,1,2,1,TA,5,Typ,2,Gd,Attchd,RFn,1.0,TA,TA,P,missing,missing,missing,7,WD ,0,2007,115.0,16905,0.0,967.0,0.0,383.0,1350.0,1328,0,0,1328,308.0,0,104,0,0,0,0,0,48,48,170000
667,70,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,N,missing,MnPrv,missing,7,WD ,1,2007,53.0,7155,0.0,0.0,0.0,686.0,686.0,686,775,0,1461,225.0,0,0,116,0,0,0,0,16,81,135000
668,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2008,,9205,304.0,704.0,0.0,226.0,930.0,1364,1319,0,2683,473.0,237,251,0,0,196,0,0,17,18,290000
669,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,6,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,8,New,0,2007,64.0,7697,0.0,0.0,0.0,1246.0,1246.0,1258,0,0,1258,462.0,0,0,0,0,0,0,0,0,0,173500
670,20,RL,Pave,missing,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,3,0,3,1,Ex,8,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,8,WD ,1,2006,78.0,7800,0.0,603.0,0.0,293.0,896.0,1112,896,0,2008,230.0,103,0,0,0,0,0,0,4,58,225000
671,20,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,8,CWD,0,2007,,14357,0.0,311.0,167.0,386.0,864.0,1187,0,0,1187,440.0,128,0,0,0,0,0,0,46,46,140500
672,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,3,1,TA,5,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2007,65.0,8775,0.0,495.0,0.0,495.0,990.0,990,0,0,990,299.0,0,64,0,0,0,0,0,13,13,126000
673,160,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,7,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,12,WD ,0,2008,24.0,2645,466.0,612.0,0.0,348.0,960.0,962,624,0,1586,480.0,169,0,0,0,0,0,0,9,9,170000
674,20,RL,Pave,missing,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0.0,1.0,1,0,3,1,TA,5,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2006,43.0,13568,0.0,716.0,0.0,274.0,990.0,990,0,0,990,576.0,224,0,0,0,0,0,0,11,11,156000
675,20,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Gd,BLQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,RFn,1.0,TA,TA,Y,missing,missing,missing,12,WD ,1,2006,47.0,16321,0.0,1277.0,0.0,207.0,1484.0,1600,0,0,1600,319.0,288,258,0,0,0,0,0,9,49,207500
676,60,FV,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,8,Typ,0,missing,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,11,New,0,2007,72.0,8640,0.0,350.0,0.0,546.0,896.0,896,896,0,1792,590.0,184,96,0,0,0,0,0,0,0,255000
677,180,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,1,1,TA,4,Typ,1,Po,BuiltIn,RFn,1.0,TA,TA,Y,missing,GdWo,missing,7,WD ,0,2008,21.0,1596,0.0,437.0,0.0,25.0,462.0,526,462,0,988,297.0,0,101,0,120,0,0,0,35,35,94900
678,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0.0,1.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,RFn,1.0,TA,TA,Y,missing,missing,missing,3,WD ,0,2007,70.0,7315,0.0,625.0,0.0,545.0,1170.0,1170,0,0,1170,338.0,0,0,0,0,225,0,0,49,49,140000
679,70,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,GasA,Gd,Y,FuseA,0.0,0.0,1,0,2,1,TA,7,Typ,0,missing,Detchd,Unf,1.0,TA,TA,N,missing,missing,missing,3,WD ,1,2006,42.0,7614,0.0,0.0,0.0,738.0,738.0,714,662,0,1376,216.0,0,0,104,0,225,0,0,56,101,96900
680,20,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,RFn,2.0,TA,TA,Y,missing,MnPrv,missing,11,WD ,0,2009,,11000,200.0,740.0,230.0,184.0,1154.0,1154,0,0,1154,480.0,0,58,0,0,0,0,0,43,43,154000
681,70,RM,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,Hip,CompShg,VinylSd,VinylSd,None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,0.0,0.0,2,1,3,1,Gd,7,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,MnPrv,missing,5,WD ,1,2007,,10337,0.0,0.0,0.0,725.0,725.0,909,863,0,1772,816.0,0,0,0,0,0,0,0,8,97,184900
682,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,6,New,1,2008,114.0,14803,816.0,1636.0,0.0,442.0,2078.0,2084,0,0,2084,1220.0,188,45,0,0,0,0,0,0,1,385000
683,30,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,N,SBrkr,0.0,0.0,1,0,2,1,TA,6,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,missing,missing,4,WD ,1,2006,50.0,8765,0.0,285.0,0.0,666.0,951.0,951,0,0,951,327.0,0,28,0,0,0,0,0,56,70,106500
684,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,4,1,Gd,10,Typ,2,TA,BuiltIn,RFn,3.0,TA,TA,Y,missing,missing,missing,9,WD ,0,2009,106.0,12720,150.0,1173.0,0.0,282.0,1455.0,1466,1221,0,2687,810.0,252,30,0,0,0,0,0,9,9,327000
685,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Ex,9,Typ,2,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,GdPrv,missing,10,WD ,1,2009,85.0,11128,198.0,2158.0,0.0,300.0,2458.0,2490,0,0,2490,795.0,70,226,0,0,0,0,0,3,4,468000
686,50,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,0.0,0.0,1,0,3,1,TA,4,Typ,0,missing,Detchd,Unf,1.0,Fa,TA,Y,missing,missing,missing,8,WD ,1,2009,60.0,5160,0.0,0.0,0.0,1204.0,1204.0,1204,462,0,1666,384.0,0,0,148,0,0,0,0,59,82,135000
687,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,6,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,3,WD ,0,2006,63.0,13072,0.0,0.0,0.0,1141.0,1141.0,1141,0,0,1141,484.0,0,0,0,0,0,0,0,1,1,142500
688,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,4,1,TA,7,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2008,73.0,8814,0.0,732.0,0.0,0.0,732.0,732,732,0,1464,470.0,0,40,0,0,0,0,0,40,40,141000
